epoch,lr-AdamW,step,test/mae,test/mse,train/loss_epoch,train/loss_step,val/loss
,0.001,0,,,,,
0,,9,,,,1.091351866722107,
0,,19,,,,1.046616792678833,
0,,29,,,,0.8412258625030518,
0,,39,,,,0.7792040705680847,
0,,49,,,,0.8413721919059753,
0,,59,,,,0.7871308922767639,
0,,69,,,,0.7349583506584167,
0,,79,,,,0.7788588404655457,
0,,89,,,,0.7215400338172913,
0,,99,,,,0.732551097869873,
0,,109,,,,0.7844996452331543,
0,,119,,,,0.7249414920806885,
0,,129,,,,0.7195854187011719,
0,,139,,,,0.6797800660133362,
0,,149,,,,0.7115992903709412,
0,,159,,,,0.738608181476593,
0,,169,,,,0.6338860392570496,
0,,179,,,,0.6490297913551331,
0,,189,,,,0.6647819876670837,
0,,199,,,,0.6772131323814392,
0,,209,,,,0.6723694205284119,
0,,219,,,,0.6774997711181641,
0,,229,,,,0.6666654944419861,
0,,239,,,,0.6530517935752869,
0,,249,,,,0.6654369235038757,
0,,259,,,,0.6843435168266296,
0,,269,,,,0.6459051370620728,
0,,279,,,,0.6487097144126892,
0,,289,,,,0.6306602954864502,
0,,299,,,,0.6717079281806946,
0,,309,,,,0.6172874569892883,
0,,319,,,,0.6593487858772278,
0,,329,,,,0.629157304763794,
0,,339,,,,0.6565865874290466,
0,,349,,,,0.6958511471748352,
0,,359,,,,0.7185840010643005,
0,,360,,,,,0.5803680419921875
0,,360,,,0.7317249178886414,,
,0.001,361,,,,,
1,,369,,,,0.6054063439369202,
1,,379,,,,0.6925857663154602,
1,,389,,,,0.6579470038414001,
1,,399,,,,0.68821120262146,
1,,409,,,,0.6314167380332947,
1,,419,,,,0.6864035725593567,
1,,429,,,,0.6384546756744385,
1,,439,,,,0.6665462255477905,
1,,449,,,,0.618984043598175,
1,,459,,,,0.6346612572669983,
1,,469,,,,0.6262468695640564,
1,,479,,,,0.6632751822471619,
1,,489,,,,0.5894841551780701,
1,,499,,,,0.6640143990516663,
1,,509,,,,0.5811193585395813,
1,,519,,,,0.6482954621315002,
1,,529,,,,0.6223387122154236,
1,,539,,,,0.6545707583427429,
1,,549,,,,0.6174069046974182,
1,,559,,,,0.6037852168083191,
1,,569,,,,0.6345058679580688,
1,,579,,,,0.593390703201294,
1,,589,,,,0.6678283214569092,
1,,599,,,,0.6646957993507385,
1,,609,,,,0.6200413107872009,
1,,619,,,,0.585285484790802,
1,,629,,,,0.5819231867790222,
1,,639,,,,0.6882305145263672,
1,,649,,,,0.6739442348480225,
1,,659,,,,0.6301684975624084,
1,,669,,,,0.6676115989685059,
1,,679,,,,0.6463043689727783,
1,,689,,,,0.6542574763298035,
1,,699,,,,0.6414996981620789,
1,,709,,,,0.7008244395256042,
1,,719,,,,0.6569162607192993,
1,,721,,,,,0.5540907979011536
1,,721,,,0.6396204829216003,,
,0.001,722,,,,,
2,,729,,,,0.6645039916038513,
2,,739,,,,0.6113632917404175,
2,,749,,,,0.5870857238769531,
2,,759,,,,0.5816988348960876,
2,,769,,,,0.6154874563217163,
2,,779,,,,0.6576780676841736,
2,,789,,,,0.6262925863265991,
2,,799,,,,0.6409029960632324,
2,,809,,,,0.5770019888877869,
2,,819,,,,0.5858380794525146,
