epoch,lr-AdamW,step,test/mae,test/mse,train/loss_epoch,train/loss_step,val/loss
,0.0005,0,,,,,
0,,9,,,,1.1953046321868896,
0,,19,,,,1.1141740083694458,
0,,29,,,,1.0290460586547852,
0,,39,,,,1.0322985649108887,
0,,49,,,,0.9567828178405762,
0,,59,,,,0.8854036927223206,
0,,69,,,,0.8352325558662415,
0,,79,,,,0.8692400455474854,
0,,89,,,,0.8213837146759033,
0,,99,,,,0.7803032398223877,
0,,109,,,,0.788129985332489,
0,,119,,,,0.7578296661376953,
0,,129,,,,0.7962890267372131,
0,,139,,,,0.7555781006813049,
0,,149,,,,0.7396143078804016,
0,,159,,,,0.7255139946937561,
0,,169,,,,0.7060480117797852,
0,,179,,,,0.7330196499824524,
0,,189,,,,0.7166455388069153,
0,,199,,,,0.7033874988555908,
0,,209,,,,0.7052448391914368,
0,,219,,,,0.6825540661811829,
0,,229,,,,0.6393994092941284,
0,,239,,,,0.7185633778572083,
0,,249,,,,0.6574050784111023,
0,,259,,,,0.667095959186554,
0,,269,,,,0.6938743591308594,
0,,279,,,,0.7102457880973816,
0,,289,,,,0.615687370300293,
0,,299,,,,0.6674359440803528,
0,,309,,,,0.6989274621009827,
0,,319,,,,0.6873415112495422,
0,,329,,,,0.717337429523468,
0,,339,,,,0.683849036693573,
0,,349,,,,0.7079298496246338,
0,,359,,,,0.6587886214256287,
0,,360,,,,,0.5731273889541626
0,,360,,,0.7934368252754211,,
,0.0005,361,,,,,
1,,369,,,,0.6474018096923828,
1,,379,,,,0.6396709084510803,
1,,389,,,,0.7102981209754944,
1,,399,,,,0.6331772804260254,
1,,409,,,,0.645710289478302,
1,,419,,,,0.6640728116035461,
1,,429,,,,0.6505610346794128,
1,,439,,,,0.6181526780128479,
1,,449,,,,0.6965245604515076,
1,,459,,,,0.6788194179534912,
1,,469,,,,0.6477085947990417,
1,,479,,,,0.671757161617279,
1,,489,,,,0.6468124389648438,
1,,499,,,,0.662615954875946,
1,,509,,,,0.6345241069793701,
1,,519,,,,0.6887186169624329,
1,,529,,,,0.6509440541267395,
