global_idx,mae_MMK,mse_MMK,mae_iTransformer,mse_iTransformer
0,9.807079,291.213837,24.204676,702.467224
1,9.686379,288.972992,23.129404,636.503052
2,9.647809,290.798676,22.848791,625.661011
3,9.329289,279.708344,22.438059,609.035156
4,9.506427,283.348572,22.980888,635.152283
5,9.566306,277.735565,23.878637,683.709961
6,9.696614,281.974030,24.773071,748.103333
7,9.746709,283.483154,25.412308,781.424255
8,9.795527,291.775421,25.529810,795.996765
9,9.568168,284.742584,24.647337,737.903259
10,10.202502,331.297974,24.214041,716.908997
11,10.478072,356.744751,24.009935,725.906799
12,9.327691,272.525360,24.693817,746.276672
13,9.963582,296.837158,25.746063,822.643250
14,9.511067,284.937469,27.922709,967.431580
15,9.839130,304.065094,29.355431,1104.147949
16,9.903815,304.940735,29.896677,1135.703979
17,9.871848,302.962189,28.463362,996.894226
18,10.229379,317.588379,27.322660,891.234680
19,10.476408,329.725677,27.149302,875.469788
20,10.124415,311.226349,25.707207,800.093750
21,10.051877,313.319946,24.924898,743.808899
22,10.684223,349.279175,23.384857,661.735657
23,10.530776,341.185272,23.329885,655.288391
24,10.472389,317.866821,24.231237,698.748535
25,10.863950,339.438873,22.975924,634.998230
26,10.057453,322.913147,21.970293,578.839661
27,9.871584,309.104462,22.009943,583.091492
28,10.514902,344.527191,22.311966,595.550415
29,10.028255,323.664581,23.012457,637.487000
30,10.174168,332.692017,24.596083,737.963074
31,10.504199,351.214691,24.879587,752.471191
32,11.476913,422.330658,25.190077,775.230286
33,12.113792,462.028229,25.219162,754.008301
34,9.985026,293.751068,23.367111,643.789978
35,7.879440,198.262619,22.798174,605.745911
36,8.004006,209.305923,22.995722,630.711914
37,8.077691,205.134888,23.855001,688.593323
38,8.088237,206.591019,25.579142,815.278137
39,8.413362,217.137833,28.081934,978.772888
40,8.318408,208.656143,28.683249,1037.182983
41,8.134877,215.172928,27.509554,919.573242
42,8.566941,215.949631,26.240021,830.170410
43,8.410113,217.564392,25.627607,775.332520
44,8.245013,212.212326,24.631369,723.264099
45,8.021086,200.413406,24.280237,726.717957
46,8.016354,208.837769,23.360899,656.752136
47,8.308080,227.037476,23.875895,691.833801
48,8.464601,220.290970,25.113098,761.295593
49,7.993659,198.830933,23.253746,662.388367
50,8.515082,211.237411,22.506342,619.792786
51,8.343152,220.007019,21.985483,586.828674
52,8.482524,216.627640,21.256630,536.484680
53,8.532661,222.268677,21.853752,551.029724
54,8.809600,199.593338,22.173691,561.220703
55,8.363996,190.026794,23.032068,621.295593
56,7.740667,186.821411,22.994629,621.002869
57,8.206761,182.446091,21.999022,561.512756
58,7.703563,170.856400,22.054693,560.556702
59,7.869781,185.158371,22.408319,603.100830
60,8.686666,218.863724,22.472916,606.415710
61,8.397587,209.454910,23.878447,702.941833
62,7.952943,206.068665,24.837883,754.594788
63,7.761240,192.995605,26.287298,848.606140
64,8.145419,201.672348,26.257330,857.613464
65,8.141649,201.716751,26.230078,833.556458
66,8.003510,195.573975,25.318647,744.305237
67,7.884371,196.829178,24.039530,676.934143
68,8.246710,194.285721,23.308283,646.057617
69,8.111565,189.020218,22.950327,616.105896
70,8.008010,189.308273,22.089584,571.137329
71,8.270103,211.491776,22.405600,565.410156
72,8.178533,206.433548,22.365225,584.416565
73,8.065163,197.446228,21.738319,573.742371
74,8.378881,195.363693,21.288393,544.173035
75,8.355984,202.236374,21.164946,528.497192
76,8.451157,202.561356,21.451675,536.203613
77,8.583537,199.395340,21.601952,544.828003
78,8.302640,199.688553,22.446035,600.974731
79,8.403058,200.334717,23.114082,641.011658
80,8.365011,207.796875,22.458593,590.497009
81,8.763581,224.162521,22.134436,567.421875
82,9.345836,252.691269,22.202583,571.090759
83,9.724612,291.379669,21.997721,560.349182
84,8.583412,230.949966,21.833891,556.183350
85,8.889682,242.353806,23.174753,653.451111
86,9.227132,265.137115,24.228628,733.396423
87,8.959403,248.268967,25.059675,784.032043
88,9.269748,256.490143,26.763083,883.678528
89,9.519891,256.265289,26.904856,868.979187
90,9.257267,251.691208,26.446863,807.047668
91,9.327732,257.679169,25.587610,749.676086
92,9.625339,246.603027,25.125803,733.234436
93,9.377158,250.481857,24.344400,703.612488
94,9.337455,253.844116,23.797186,662.478027
95,9.187300,252.869919,24.040634,673.545349
96,9.471958,267.702179,25.399986,768.437805
97,9.988514,277.069183,25.205282,751.834412
98,9.641605,253.003540,23.667440,662.669495
99,9.152759,258.222992,22.920065,619.812500
100,9.297597,253.407791,22.539377,592.851440
101,9.070234,248.530838,22.630728,592.854980
102,9.278224,252.612900,23.327972,633.491394
103,9.317776,249.083054,23.242432,645.332397
104,10.069036,274.333832,24.108877,692.101746
105,10.770757,321.514008,23.924459,679.820007
106,10.623606,318.374756,23.342146,634.226501
107,10.175392,301.491272,23.689714,653.082581
108,10.323411,309.733521,23.914545,670.315674
109,10.775691,337.096039,25.517328,766.976013
110,10.372105,304.872528,26.045160,811.183594
111,9.539762,268.088104,26.934832,901.111145
112,9.274022,261.192200,28.215506,985.105652
113,9.478438,265.972504,26.682611,833.967957
114,9.542997,275.244904,26.490519,830.137878
115,9.871194,273.407867,26.020386,811.974609
116,9.602331,274.227997,25.099848,752.380798
117,9.777176,281.376282,24.670652,730.270813
118,9.518108,275.041779,24.045954,692.966980
119,9.489958,269.205902,24.480539,715.571472
120,9.574863,264.958252,25.774492,809.356628
121,9.709517,275.152039,25.022661,762.410400
122,10.146319,281.395020,24.795290,744.094421
123,9.963977,281.658844,23.456461,675.081055
124,9.763977,278.994659,23.028952,632.977722
125,10.204339,290.670685,23.188766,628.581116
126,9.773449,277.184235,23.421545,636.703186
127,9.030086,258.274017,24.361961,689.409851
128,9.426194,266.669830,24.131220,700.955750
129,8.918892,251.295700,23.898560,680.378479
130,9.088916,268.467194,24.201538,685.913330
131,9.763628,305.441589,23.203943,639.177002
132,10.278197,333.201630,22.777803,632.796387
133,10.841148,363.148041,22.890970,659.740845
134,11.383546,391.917480,23.586966,710.093262
135,11.342183,388.530975,24.736563,788.274841
136,11.740546,396.707001,26.538734,929.493652
137,11.736603,393.237579,26.576170,893.372070
138,11.807828,387.075592,25.903795,810.466614
139,12.103257,398.720856,24.988298,743.571594
140,11.515037,390.428436,23.763803,692.781677
141,11.605693,389.656097,23.690321,690.019958
142,11.840340,393.867188,23.661978,682.103210
143,12.072103,396.335205,23.689707,677.765198
144,11.895101,393.029694,24.111242,707.696838
145,11.785466,397.983856,23.219667,659.594360
146,12.119630,406.358551,23.020636,641.890442
147,11.881183,405.091217,22.418503,614.451721
148,11.596408,392.548187,22.423141,620.904480
149,12.184747,403.630707,22.540260,635.856140
150,11.782722,387.946930,23.423407,687.855957
151,11.860626,383.707428,23.923033,724.005188
152,11.497520,368.180878,23.892172,705.674805
153,11.376676,387.493011,23.705240,696.172180
154,11.166695,378.777466,24.413557,720.966980
155,11.764030,413.677002,24.678297,732.810547
156,11.691669,412.286865,25.885843,804.076904
157,11.842540,409.567902,26.541183,856.535828
158,11.418841,396.174835,26.388494,857.283142
159,11.365195,389.062408,25.450668,800.810852
160,11.666881,406.430084,25.803614,815.519592
161,12.455922,424.057373,26.412909,876.199707
162,11.824319,417.576324,26.353951,831.265930
163,12.480526,429.148560,25.881899,803.630066
164,12.348511,446.120972,23.986252,701.346863
165,12.970783,455.247070,23.539375,696.373230
166,12.401955,426.835114,23.173752,664.159363
167,12.651436,431.118561,23.979406,690.248596
168,12.657653,442.783813,26.023575,819.028259
169,11.916840,433.709259,23.633661,694.735779
170,12.631218,446.308350,23.159462,680.018555
171,11.498811,405.281738,22.332918,624.882385
172,11.704903,418.246460,21.955767,614.240173
173,11.760119,440.917236,22.272949,615.374451
174,12.282407,443.717651,22.395981,622.107483
175,12.606959,432.988770,22.658661,637.984619
176,11.873970,409.053986,22.133715,626.913574
177,12.295880,421.753387,22.152945,629.176331
178,12.018615,458.410492,22.013794,613.760193
179,12.978086,551.441711,21.917427,631.845520
180,12.985942,553.023743,22.195791,666.244568
181,11.786767,454.021210,21.954346,647.581116
182,11.385727,448.402100,22.310602,686.889343
183,12.099926,484.254761,23.551035,737.374939
184,12.622447,525.172974,25.021027,806.040283
185,12.640521,519.995056,25.854858,831.404114
186,12.357033,509.628174,25.240652,770.426331
187,13.112862,563.460022,23.939001,692.169006
188,12.894849,548.319153,22.684286,631.106873
189,12.625275,490.863495,21.738966,577.071716
190,12.168386,475.286957,21.612501,587.088928
191,12.678136,525.548828,21.883347,610.636719
192,12.589412,490.316071,22.208572,621.735657
193,12.316104,487.546875,22.024078,611.929138
194,12.068909,485.531097,21.993586,616.398193
195,12.042478,456.534546,21.694483,613.121277
196,11.601376,418.134552,21.405701,579.739563
197,11.850705,430.390778,21.332222,568.886902
198,11.022011,393.209198,21.832214,605.741211
199,11.913606,412.720093,22.391504,634.450134
200,11.220043,392.884308,21.718287,582.795715
201,15.050145,699.118469,21.985613,610.125183
202,12.538035,549.202332,24.838846,788.446289
203,10.820335,423.613617,25.961121,882.080566
204,11.400973,469.087891,25.127563,804.887390
205,12.461413,532.698792,23.627264,712.346619
206,12.941940,532.275146,23.311213,679.814148
207,13.301629,578.829590,25.249216,802.433105
208,13.081067,554.315186,26.212845,854.059631
209,13.359505,553.873169,26.208054,831.591370
210,14.294671,633.131592,26.083532,811.887390
211,13.645310,597.182495,25.887655,787.980042
212,12.850842,546.396057,25.689337,769.991394
213,13.231654,563.890930,25.769081,791.743408
214,13.302029,580.883179,25.922968,817.782288
215,13.487798,602.534851,26.991663,894.801086
216,13.068402,566.860229,28.746069,1000.076660
217,12.835237,530.982483,27.362518,934.198730
218,12.287311,504.632050,25.751307,864.468445
219,12.181160,511.341156,24.987717,798.628235
220,12.864655,561.082825,24.395987,766.764160
221,14.230079,650.413269,23.998724,726.354736
222,13.822014,635.376465,23.818289,701.309326
223,14.196967,632.207336,23.730284,683.259094
224,12.217757,492.545135,23.428484,642.916870
225,11.154957,401.118988,23.775934,664.714050
226,12.281892,459.856934,22.753973,611.383179
227,12.969937,529.075867,22.392900,589.594482
228,13.493802,581.484558,21.554129,545.775330
229,13.625588,607.794006,21.206261,532.404297
230,13.940047,615.672302,21.064562,515.903870
231,14.114391,639.555969,21.851440,556.867126
232,13.690074,625.707031,23.239037,620.231018
233,13.508132,615.758362,23.941946,671.831421
234,13.852944,625.933411,24.724258,729.059509
235,13.802986,642.460999,24.954279,727.135071
236,13.605556,629.471497,23.476791,674.666199
237,12.913541,565.788574,22.739416,644.658752
238,13.316185,568.645508,22.095650,623.083923
239,13.659877,607.646179,22.661438,643.142822
240,13.747836,580.121033,22.539740,621.311340
241,13.958374,586.828796,22.594698,653.052795
242,13.409345,585.670959,22.721506,647.260193
243,12.935327,535.708496,21.928617,597.322693
244,12.510895,520.058594,21.530350,564.423645
245,13.177109,573.159363,21.441523,552.620605
246,12.565326,545.583191,21.113892,539.603210
247,12.555547,539.331543,20.857355,526.845398
248,13.465404,596.361572,21.136698,534.181091
249,16.786703,853.544189,21.470764,567.230591
250,15.364743,706.138428,21.934446,600.179626
251,15.746483,725.023132,21.733459,579.386047
252,14.638524,671.882935,22.150698,607.144592
253,14.717999,667.889587,22.206705,608.608398
254,14.593430,630.730042,24.307587,708.304443
255,15.122498,702.607483,22.509407,604.988892
256,13.920535,582.928406,23.566519,645.274841
257,14.143205,609.044128,23.456734,632.913330
258,13.875976,603.693115,23.432669,657.615417
259,14.271706,628.649963,24.203362,706.475281
260,13.487579,579.429016,25.266531,753.438171
261,13.502856,578.147278,24.535864,712.149902
262,13.712657,553.272949,22.905516,653.263611
263,13.635224,566.047302,22.824717,650.229614
264,14.421643,584.831604,24.521387,727.683289
265,13.293977,492.797455,24.499802,746.083801
266,12.736917,503.127777,24.163874,728.538757
267,13.130029,530.053284,23.003222,674.303894
268,12.150486,465.546295,22.285126,628.842773
269,12.342128,465.824829,21.383886,576.422302
270,13.687633,544.310974,21.392967,574.886169
271,13.706540,566.606873,21.511133,582.375793
272,12.412028,421.751740,21.981333,593.943359
273,11.826793,400.406036,22.225225,602.529236
274,9.912330,294.068878,21.306875,547.713623
275,9.632792,301.964905,20.825933,518.903809
276,9.223883,278.499969,20.135344,488.898773
277,9.497155,287.696289,20.100138,499.951904
278,9.581306,290.040558,20.163877,519.147156
279,10.038490,321.149445,21.344896,594.054626
280,10.225216,318.049500,22.356627,634.638367
281,10.139987,305.224335,21.501587,585.871887
282,10.844589,324.996399,20.828449,555.770569
283,10.443643,328.130127,20.035662,513.231995
284,10.188456,320.674103,20.094658,505.271240
285,9.907622,311.815186,19.918423,500.307129
286,10.195048,317.410095,19.227486,478.032318
287,10.241287,312.140839,19.040773,457.379913
288,9.758859,295.190521,19.515945,480.097565
289,10.048039,288.863647,19.279144,467.442780
290,10.026553,291.733063,19.292645,470.883209
291,10.130333,297.891022,19.369360,482.326172
292,10.630986,289.650299,19.662836,500.622467
293,9.975325,276.164551,19.800165,508.702362
294,10.122968,286.036621,20.128210,534.258362
295,9.852451,278.530151,20.575102,565.379211
296,10.590026,309.686981,20.468475,557.843506
297,9.708656,255.036270,20.288515,549.405701
298,9.337899,225.783386,20.658766,604.556641
299,10.568608,312.678589,21.180914,645.153015
300,8.767425,206.444016,20.706795,633.994202
301,8.239297,186.641678,20.789587,670.843079
302,9.449078,220.949997,21.075487,732.612366
303,8.283131,180.651932,21.603033,793.038818
304,9.811475,248.807419,21.539627,797.677551
305,8.917514,207.035416,21.200121,778.838135
306,8.642637,205.359665,20.551216,717.852539
307,9.174003,217.036331,20.362558,691.481384
308,9.802601,230.944336,20.664324,712.822266
309,10.280747,243.095093,20.767391,713.196960
310,9.623508,222.167831,20.180204,677.586609
311,10.567801,265.302765,20.921640,696.979492
312,9.744040,224.186401,20.970993,718.747864
313,9.596236,221.644211,19.052031,591.330383
314,8.981816,210.868851,18.727453,581.406189
315,9.710044,230.905075,19.708841,643.700134
316,9.470944,227.481018,20.356928,709.924500
317,11.458050,318.725586,20.677721,746.446777
318,9.910308,253.522202,20.954947,773.163879
319,9.410731,235.583847,21.633459,842.499329
320,9.729198,239.607895,21.628746,833.460144
321,11.594299,349.529694,21.553370,853.992615
322,11.131804,330.632111,21.281858,823.814453
323,11.288169,329.524323,21.350008,808.696716
324,10.233665,289.919525,20.426020,695.773621
325,9.909823,268.530884,21.168139,683.647461
326,10.346931,294.380859,21.991182,747.288757
327,9.529328,253.412415,22.102791,715.110901
328,9.983058,278.062042,21.851664,677.253845
329,9.938540,265.764984,21.031866,631.638489
330,9.786046,275.475555,20.228062,614.861755
331,9.798789,270.198883,19.946291,587.479980
332,10.074892,285.367188,19.198175,544.627014
333,10.058882,281.319733,18.783276,520.194336
334,10.393252,292.477264,18.686995,520.790222
335,10.809625,318.938751,18.759817,521.923645
336,10.128109,281.320282,18.524277,507.507172
337,10.084832,279.507690,18.053259,474.575043
338,10.313122,295.115448,18.412645,492.201569
339,10.848466,320.578369,18.430983,502.884247
340,11.132782,338.197906,18.319258,500.280762
341,11.406711,311.467743,18.791216,532.683960
342,10.370991,307.666840,19.624937,595.111023
343,10.229366,288.857697,19.402878,571.705627
344,8.814536,210.594925,18.335783,463.739349
345,9.166136,247.261398,18.571573,464.369141
346,10.855189,369.162445,20.200220,535.765076
347,8.798068,275.260956,21.321764,607.362549
348,8.957958,260.407257,22.944845,694.676575
349,9.254285,312.723816,23.907364,782.584717
350,9.560256,285.244293,24.048246,810.781189
351,9.648685,272.382355,23.871765,796.533386
352,9.181793,266.834717,23.317495,752.551270
353,8.793365,266.647583,21.750040,660.259583
354,8.991521,272.119568,20.240061,580.213257
355,9.226834,273.400787,19.878405,580.477905
356,9.055447,269.519440,19.256409,531.527161
357,9.108154,275.622345,19.688278,544.751038
358,9.152428,273.545807,19.111322,506.448944
359,9.294051,268.300934,18.704214,478.530182
360,9.268323,271.173218,18.745905,488.213776
361,8.829880,265.275024,17.936855,449.973389
362,8.892988,268.102234,17.655046,433.645355
363,8.894165,262.108887,17.914999,448.395996
364,9.675027,265.883057,17.960732,452.642059
365,10.288301,277.060699,18.673548,490.935455
366,9.845895,282.048737,18.699757,500.332855
367,9.428658,292.141388,18.909643,511.596069
368,9.211156,271.325836,18.807800,496.787262
369,8.624840,255.916992,18.338661,461.115845
370,9.187733,276.796661,18.748434,471.999237
371,7.774591,238.719849,19.964554,542.094910
372,7.918599,239.773682,22.341003,670.501282
373,7.692713,232.729446,24.760788,826.569153
374,7.945356,234.354904,25.458387,871.776550
375,7.828739,234.695557,25.880728,898.312988
376,8.146224,245.130051,25.782595,872.358398
377,8.757545,255.679031,24.079062,741.501404
378,8.517643,254.357422,22.603979,642.298645
379,8.445909,249.859573,20.999582,556.125061
380,8.610469,245.737473,20.502703,524.559814
381,8.241041,244.129593,20.173109,507.079834
382,8.781205,243.772995,20.058670,491.212006
383,8.917844,247.736938,19.840746,481.889374
384,8.823268,251.556839,19.475931,469.004303
385,8.664926,251.382278,19.151464,468.078827
386,8.607426,252.418274,19.002846,462.459137
387,8.895277,254.562057,19.631247,470.452789
388,8.872687,252.594727,19.690008,468.869629
389,8.520042,252.658508,20.560518,514.651184
390,8.662392,260.651398,21.420935,568.454956
391,8.874728,250.398132,21.771692,599.906555
392,9.015370,256.475922,21.781082,589.340271
393,9.170646,275.560760,21.778831,596.430237
394,9.162181,277.644867,22.561821,626.962219
395,9.778521,299.353546,22.742750,631.885803
396,9.795906,299.274353,23.372339,668.808472
397,10.133954,307.010651,25.511652,804.747803
398,10.148385,304.400696,27.337774,945.651855
399,9.304685,278.822662,27.170877,933.271057
400,9.269195,275.473358,27.032953,902.430969
401,9.447829,268.676605,25.864130,813.013489
402,9.889572,282.519196,25.110199,763.986511
403,9.761559,291.125488,25.269135,757.125427
404,9.543903,292.334686,25.004896,744.506653
405,9.785202,289.101288,24.193167,705.818665
406,10.435990,300.482239,23.296396,648.977417
407,9.890536,281.247070,22.507629,609.328735
408,9.877892,280.327698,22.163958,597.222961
409,10.008980,302.841766,21.951965,583.533142
410,10.146182,313.522308,22.002256,593.744812
411,9.790412,305.543671,22.194071,597.695374
412,9.700061,296.779572,22.616341,608.414612
413,9.855666,299.757355,23.354385,637.403992
414,9.570339,277.219940,24.778605,719.540466
415,9.362294,273.608582,25.049240,743.533997
416,9.096944,255.685913,25.053701,749.077148
417,8.816386,244.498001,24.701029,736.648254
418,8.271867,222.584030,23.769495,675.141357
419,7.849780,200.239822,22.371422,591.250427
420,7.918500,199.669006,21.930105,573.676086
421,7.818999,202.917892,22.133224,585.418213
422,8.448445,232.387100,22.947199,639.916443
423,8.412498,224.908997,23.965250,708.448914
424,8.562675,228.881332,24.648384,751.743958
425,8.896854,236.856277,23.789045,667.137634
426,8.611632,221.666870,23.174006,615.300903
427,8.893553,231.079269,23.389734,626.439148
428,8.777776,228.182083,22.558105,585.819519
429,8.486945,212.972473,22.751837,595.901428
430,8.813601,224.054153,22.272644,570.989563
431,9.178826,242.513016,22.337952,568.264160
432,9.142528,245.157227,22.265600,570.286377
433,9.181858,254.899368,21.238478,517.780640
434,9.192825,257.837769,20.746374,497.922333
435,8.836171,243.145554,20.999254,500.842499
436,8.972243,243.781677,21.321600,523.475891
437,8.852916,240.392441,21.922327,571.036316
438,9.022499,249.629105,22.906748,629.403809
439,9.444792,264.886749,23.605036,668.571228
440,8.621446,217.814987,23.411051,648.062073
441,8.079929,186.037491,22.386854,573.965698
442,7.885710,197.099655,21.526979,524.509521
443,8.319240,212.673340,22.011545,558.185547
444,8.617603,243.665421,23.394768,650.817078
445,9.312554,276.425262,25.547720,795.797058
446,9.657566,306.023773,24.991674,731.992615
447,9.381215,289.881958,24.099928,667.697693
448,9.575841,297.365295,24.162954,665.800354
449,9.494750,280.225464,23.663977,639.928101
450,9.919873,290.170319,23.970621,668.560791
451,10.139241,316.162140,24.519043,685.066345
452,10.351162,330.559906,24.066956,669.385071
453,9.489371,294.802490,24.490393,706.920715
454,10.340648,336.620483,24.252243,705.276794
455,10.339018,333.833649,25.852198,786.629395
456,10.305615,326.828094,26.239496,795.858704
457,9.733673,292.515900,24.793480,724.553040
458,10.528676,323.301849,23.701965,669.021851
459,10.551824,326.670837,22.757919,612.405945
460,10.410699,308.438629,22.174791,578.197205
461,10.700051,341.151611,22.044569,567.265198
462,10.610684,337.697235,22.231913,577.366760
463,10.462655,345.575226,22.366701,571.976868
464,9.716666,306.586823,22.271530,562.444702
465,10.165097,310.090179,22.854418,594.042297
466,10.708196,322.055756,24.328550,686.592712
467,9.929280,288.196442,22.875818,600.642334
468,10.278956,289.876465,22.746740,593.874756
469,10.842845,318.682129,22.718033,607.244568
470,9.824290,285.079437,23.195526,656.184204
471,9.953048,286.277100,24.741058,733.259766
472,10.309803,294.931183,25.243057,747.545410
473,10.282204,293.529907,24.528925,682.511292
474,10.290414,294.058685,24.091852,657.014587
475,10.568597,309.216461,23.530722,628.480164
476,10.340282,301.235931,22.891912,600.137695
477,10.455556,315.405731,22.662725,583.326294
478,10.431028,315.859497,22.290443,567.096802
479,10.889997,323.748138,22.671839,586.811279
480,10.391599,293.802521,22.974924,596.856323
481,10.098489,290.033539,22.775579,594.572998
482,10.551345,303.023468,22.734285,597.812683
483,10.643300,318.571045,22.762810,598.292297
484,10.555422,303.339996,22.438660,569.935913
485,10.625284,304.165741,22.656523,580.714539
486,10.627750,300.725647,23.022789,605.077576
487,10.336707,301.550507,23.343023,632.190857
488,10.331704,309.403442,22.482927,591.355164
489,10.717025,330.200958,22.830549,610.148376
490,10.964999,320.452728,24.179453,679.422058
491,10.991054,329.031097,24.825956,714.164062
492,10.298738,305.476318,24.010094,694.802307
493,10.629168,316.769897,26.254784,857.240479
494,10.286424,305.192108,25.720739,861.839050
495,10.568175,311.107452,25.615919,842.287903
496,10.466871,305.620697,25.423971,795.511536
497,10.109164,296.738434,24.803329,723.835510
498,10.317236,302.996063,24.457499,689.910583
499,10.479711,301.286407,24.310867,676.506470
500,10.043036,293.999786,23.954035,656.986877
501,9.840301,298.954376,23.626471,633.190369
502,9.925252,301.141266,23.087069,609.705627
503,10.250548,293.035309,23.329779,618.139404
504,10.470081,308.792297,22.932564,596.078369
505,10.434400,311.304230,22.640900,595.807312
506,10.442655,308.336609,22.579683,588.535767
507,10.309009,301.208527,22.200640,572.147705
508,9.936576,297.017792,22.288895,560.797363
509,10.138831,307.982391,22.587950,584.349182
510,10.374531,308.661591,23.330650,647.866638
511,9.476994,270.692596,23.622355,662.306885
512,9.636371,268.606567,23.581594,657.553772
513,9.092838,246.900208,23.850080,666.968628
514,8.388825,221.770065,23.151979,630.393982
515,9.027534,236.837143,23.007751,617.236694
516,8.868600,240.026901,23.383980,637.685486
517,9.012989,246.037033,23.827715,694.207825
518,9.536265,263.964935,24.492111,759.272156
519,9.848256,277.489105,25.385263,824.240906
520,9.982728,282.782104,25.885523,821.633057
521,9.994383,288.279694,25.482880,750.800110
522,10.019746,288.504395,25.442373,751.320496
523,10.112636,294.662079,25.575050,749.002686
524,10.130528,298.996490,24.875006,690.197571
525,10.218118,305.810089,24.437143,673.716248
526,10.590088,305.877289,23.714119,641.342041
527,10.322530,294.942352,23.633444,642.690491
528,10.198381,294.719360,23.698944,639.592346
529,9.870107,279.629395,23.216288,612.799133
530,9.891922,275.298309,23.091797,605.591614
531,10.082923,276.306244,22.783239,588.919128
532,9.935104,274.067322,22.792048,586.629089
533,9.896728,276.653931,23.265083,615.961121
534,9.966882,269.803589,23.687622,649.422180
535,9.689445,272.217010,23.422678,641.410950
536,9.041673,239.699097,23.121857,621.310120
537,8.590697,219.974243,22.723532,615.471252
538,8.488232,219.064697,22.186981,593.371033
539,8.836663,234.544968,21.790174,593.011963
540,9.081718,251.090820,21.669928,623.685791
541,9.670720,279.833649,22.405279,717.105652
542,9.871501,299.994049,23.365005,822.402649
543,9.923656,283.736664,24.629950,900.732483
544,9.885761,286.639008,24.822321,899.843262
545,9.812449,286.313110,23.616205,765.264160
546,10.115294,282.465912,22.669044,689.520447
547,10.073945,280.734894,22.030191,631.252991
548,9.802341,273.034302,21.567724,595.785156
549,9.802552,265.956512,21.982149,610.949036
550,9.975140,269.678192,21.405432,570.697632
551,10.230411,286.389252,20.997141,548.454712
552,10.475043,298.494293,20.848711,541.669312
553,10.170451,299.129120,19.937536,489.094574
554,9.897049,285.927612,19.994083,501.594391
555,10.230515,290.016571,20.442392,530.706970
556,9.924588,282.334015,21.176043,599.570374
557,10.162022,284.125458,21.383448,629.584961
558,10.540140,292.937286,22.173956,690.230774
559,10.644856,312.513031,22.211832,694.280518
560,9.324864,231.531570,21.928274,656.505615
561,8.375698,194.681458,20.583176,522.359802
562,7.781934,186.677658,21.022379,533.953064
563,8.154903,198.666458,21.094139,556.642395
564,8.247701,203.840271,22.204239,625.452087
565,8.626418,251.076050,24.550814,784.355530
566,9.080330,276.148468,25.625351,857.300964
567,9.600924,286.476349,24.788214,801.762390
568,9.702080,296.582306,23.022652,665.256042
569,9.523177,291.093231,21.540375,556.703430
570,9.572235,292.940308,20.835743,524.818665
571,9.624372,289.356110,20.300529,505.747192
572,9.532891,289.968781,19.778990,463.804077
573,9.605742,287.223785,19.873381,467.730316
574,10.012015,292.740448,20.100554,482.688721
575,9.817019,273.397217,19.839060,466.658539
576,9.474633,264.162872,20.275797,477.298431
577,9.546847,279.105469,19.208738,441.806793
578,9.387456,278.303162,19.248590,440.497833
579,9.370158,261.171356,19.060890,436.647461
580,9.812523,277.525330,18.966648,431.424683
581,9.724284,286.613647,19.794889,471.060547
582,9.663154,274.519135,20.313543,505.529266
583,9.331182,266.650238,20.458694,506.996246
584,9.302522,259.471710,20.367891,512.840393
585,9.508822,267.108185,21.537214,565.823914
586,9.953282,282.021332,22.376465,612.597595
587,10.189988,309.932770,22.953491,646.673218
588,9.161492,270.588959,21.378571,576.968689
589,9.259659,275.633209,22.137426,626.672974
590,9.353075,267.918182,21.482925,611.402039
591,9.887904,292.872467,22.066162,609.930420
592,9.688833,284.173828,21.173241,566.884705
593,9.613035,288.574982,20.201946,522.172302
594,9.465371,277.682892,19.921907,491.930573
595,9.639938,271.056152,19.710043,473.193604
596,9.432495,264.410889,19.878525,476.988190
597,9.515496,269.707245,19.873468,489.568634
598,9.420165,264.850983,19.415880,462.112946
599,9.733554,279.187958,19.175400,450.551605
600,9.563657,276.425323,19.157549,432.127777
601,9.657830,269.190094,19.175123,434.564941
602,9.925740,263.921509,19.300894,438.966888
603,9.845011,257.916046,19.255125,452.141022
604,9.663640,262.820068,19.572407,476.342194
605,9.792720,272.096466,19.999983,495.020111
606,9.492959,263.491333,20.396372,521.330017
607,9.130847,244.714401,20.442858,527.299683
608,9.222648,228.455368,20.410265,530.877991
609,8.259128,198.987610,20.207901,529.549866
610,7.666464,193.338684,19.942738,515.109375
611,7.790333,207.257187,20.348885,540.755188
612,7.876282,217.317368,20.484774,563.394470
613,8.175746,234.743576,21.686426,656.581787
614,8.156291,226.994324,22.678129,716.507507
615,7.916120,223.352173,23.036474,732.554016
616,7.787786,222.278198,22.408188,698.504700
617,7.694074,213.479294,21.276316,595.338379
618,7.781268,207.697922,20.015764,513.272400
619,7.848650,210.376587,19.707003,488.098846
620,8.216564,216.644302,19.657953,487.778351
621,7.955723,217.914505,19.888027,499.395111
622,7.602362,214.256592,19.638868,487.306305
623,7.594223,208.444702,19.556280,476.441406
624,7.903550,211.226273,19.131300,469.561310
625,7.903332,220.804337,18.557779,422.910645
626,7.884111,220.471741,18.577129,428.209717
627,7.987499,227.570847,19.295794,456.544189
628,7.983596,227.466354,19.756956,500.574707
629,7.671875,219.159134,20.441732,540.222168
630,7.928824,218.079178,21.340757,591.331482
631,7.681948,216.239487,21.419161,602.233215
632,7.530928,187.029221,21.104744,560.319580
633,6.787855,172.147354,20.912628,530.560425
