epoch,lr-AdamW,step,test/mae,test/mse,train/loss_epoch,train/loss_step,val/loss
,0.0001,0,,,,,
0,,9,,,,1.37472665309906,
0,,19,,,,1.3031710386276245,
0,,29,,,,1.1879663467407227,
0,,39,,,,1.1747732162475586,
0,,49,,,,1.1508140563964844,
0,,59,,,,0.963702917098999,
0,,69,,,,1.0982006788253784,
0,,79,,,,1.089652419090271,
0,,89,,,,1.0456664562225342,
0,,99,,,,0.8785691857337952,
0,,109,,,,0.9034169316291809,
0,,119,,,,0.9982741475105286,
0,,129,,,,0.8876067996025085,
0,,139,,,,0.912996768951416,
0,,149,,,,0.9197114109992981,
0,,159,,,,0.8925890922546387,
0,,169,,,,0.8296487927436829,
0,,179,,,,0.8275170922279358,
0,,189,,,,0.8530321717262268,
0,,199,,,,0.7620008587837219,
0,,209,,,,0.856896698474884,
0,,219,,,,0.7845671772956848,
0,,229,,,,0.8244023323059082,
0,,239,,,,0.7384200096130371,
0,,249,,,,0.8395617604255676,
0,,259,,,,0.8033735156059265,
0,,269,,,,0.8273563385009766,
0,,279,,,,0.7122755646705627,
0,,289,,,,0.7446572184562683,
0,,299,,,,0.7359600067138672,
0,,309,,,,0.72157883644104,
0,,319,,,,0.7660946249961853,
0,,329,,,,0.7787482142448425,
0,,339,,,,0.7320616841316223,
0,,349,,,,0.7431318163871765,
0,,359,,,,0.6878225207328796,
0,,360,,,,,0.5978769659996033
0,,360,,,0.9075291156768799,,
,0.0001,361,,,,,
1,,369,,,,0.7517673373222351,
1,,379,,,,0.6971924901008606,
1,,389,,,,0.6936125755310059,
1,,399,,,,0.702808678150177,
1,,409,,,,0.7516157031059265,
1,,419,,,,0.6592263579368591,
1,,429,,,,0.7521169781684875,
1,,439,,,,0.7382544875144958,
1,,449,,,,0.737269401550293,
1,,459,,,,0.7092238068580627,
1,,469,,,,0.7568754553794861,
1,,479,,,,0.6711628437042236,
1,,489,,,,0.7394759654998779,
1,,499,,,,0.7343347072601318,
1,,509,,,,0.6814658045768738,
1,,519,,,,0.6848505139350891,
1,,529,,,,0.7076272368431091,
1,,539,,,,0.7145854830741882,
1,,549,,,,0.6647536158561707,
1,,559,,,,0.6594858765602112,
1,,569,,,,0.679234504699707,
1,,579,,,,0.7073617577552795,
1,,589,,,,0.7352229952812195,
1,,599,,,,0.7350156903266907,
1,,609,,,,0.6652969121932983,
1,,619,,,,0.7561758160591125,
1,,629,,,,0.6583697199821472,
1,,639,,,,0.7262257933616638,
1,,649,,,,0.6773002743721008,
1,,659,,,,0.67311692237854,
1,,669,,,,0.6728964447975159,
1,,679,,,,0.6677213311195374,
1,,689,,,,0.6384483575820923,
1,,699,,,,0.6799447536468506,
1,,709,,,,0.6764481067657471,
1,,719,,,,0.6671449542045593,
1,,721,,,,,0.554984986782074
1,,721,,,0.6940778493881226,,
,0.0001,722,,,,,
2,,729,,,,0.6834725737571716,
2,,739,,,,0.7059947848320007,
2,,749,,,,0.6156372427940369,
2,,759,,,,0.6806533932685852,
2,,769,,,,0.6311398148536682,
2,,779,,,,0.736774742603302,
2,,789,,,,0.7737309336662292,
2,,799,,,,0.643199622631073,
2,,809,,,,0.6225690245628357,
2,,819,,,,0.698762834072113,
2,,829,,,,0.6554344296455383,
2,,839,,,,0.6467742919921875,
2,,849,,,,0.6785038113594055,
2,,859,,,,0.6528899669647217,
2,,869,,,,0.6708784103393555,
2,,879,,,,0.7052974104881287,
2,,889,,,,0.7042031288146973,
2,,899,,,,0.6738840937614441,
2,,909,,,,0.6455298066139221,
2,,919,,,,0.6626222729682922,
2,,929,,,,0.6235753893852234,
2,,939,,,,0.6571680903434753,
2,,949,,,,0.7005190849304199,
2,,959,,,,0.6560156345367432,
2,,969,,,,0.6699599623680115,
2,,979,,,,0.6720291972160339,
2,,989,,,,0.6790905594825745,
2,,999,,,,0.6717953085899353,
2,,1009,,,,0.6301791667938232,
2,,1019,,,,0.5994299650192261,
2,,1029,,,,0.7156656384468079,
2,,1039,,,,0.6211127638816833,
2,,1049,,,,0.6923975944519043,
2,,1059,,,,0.6343132853507996,
2,,1069,,,,0.6434807181358337,
2,,1079,,,,0.6462216377258301,
2,,1082,,,,,0.5600583553314209
2,,1082,,,0.662529706954956,,
,0.0001,1083,,,,,
3,,1089,,,,0.6873726844787598,
