epoch,lr-AdamW,step,test/mae,test/mse,train/loss_epoch,train/loss_step,val/loss
,0.001,0,,,,,
0,,9,,,,1.0590697526931763,
0,,19,,,,0.9089996218681335,
0,,29,,,,0.807030439376831,
0,,39,,,,0.7877206802368164,
0,,49,,,,0.707345724105835,
0,,59,,,,0.6971781849861145,
0,,69,,,,0.6901505589485168,
0,,79,,,,0.700387716293335,
0,,89,,,,0.7253446578979492,
0,,99,,,,0.6830024719238281,
0,,109,,,,0.6866071820259094,
0,,119,,,,0.7191572189331055,
0,,129,,,,0.6672906875610352,
0,,139,,,,0.640396773815155,
0,,149,,,,0.7381250262260437,
0,,159,,,,0.6874578595161438,
0,,169,,,,0.6548243165016174,
0,,179,,,,0.6446478366851807,
0,,189,,,,0.6898970603942871,
0,,199,,,,0.6246576309204102,
0,,209,,,,0.6965996623039246,
0,,219,,,,0.6668363213539124,
0,,229,,,,0.6750633120536804,
0,,239,,,,0.6317066550254822,
0,,249,,,,0.662523090839386,
0,,259,,,,0.6783488392829895,
0,,269,,,,0.7255087494850159,
0,,279,,,,0.5503794550895691,
0,,289,,,,0.6488366723060608,
0,,299,,,,0.6080930829048157,
0,,309,,,,0.6448140740394592,
0,,319,,,,0.6688272356987,
0,,329,,,,0.651105523109436,
0,,339,,,,0.6412742137908936,
0,,349,,,,0.692146360874176,
0,,359,,,,0.6179559826850891,
0,,360,,,,,0.5565547347068787
0,,360,,,0.7047008872032166,,
,0.001,361,,,,,
1,,369,,,,0.661203920841217,
1,,379,,,,0.6378487944602966,
1,,389,,,,0.6370715498924255,
1,,399,,,,0.6582860350608826,
1,,409,,,,0.6356212496757507,
1,,419,,,,0.6210682988166809,
1,,429,,,,0.7139965891838074,
1,,439,,,,0.6565031409263611,
1,,449,,,,0.6606265902519226,
1,,459,,,,0.666868269443512,
1,,469,,,,0.6862964630126953,
1,,479,,,,0.6174867749214172,
1,,489,,,,0.6626482009887695,
1,,499,,,,0.6576712727546692,
1,,509,,,,0.5937396883964539,
1,,519,,,,0.6592193245887756,
1,,529,,,,0.6670148968696594,
1,,539,,,,0.6684457659721375,
1,,549,,,,0.6314660310745239,
1,,559,,,,0.5938615202903748,
1,,569,,,,0.6623575091362,
1,,579,,,,0.6367273926734924,
1,,589,,,,0.6595199108123779,
1,,599,,,,0.667796790599823,
1,,609,,,,0.6149879693984985,
1,,619,,,,0.7207725048065186,
1,,629,,,,0.6185179352760315,
1,,639,,,,0.6377555727958679,
1,,649,,,,0.6421576142311096,
1,,659,,,,0.6143404245376587,
1,,669,,,,0.6198201179504395,
1,,679,,,,0.6678217053413391,
1,,689,,,,0.5974717736244202,
1,,699,,,,0.675527036190033,
1,,709,,,,0.6292012333869934,
1,,719,,,,0.608769953250885,
1,,721,,,,,0.578896164894104
1,,721,,,0.6400073170661926,,
,0.001,722,,,,,
2,,729,,,,0.6609390377998352,
2,,739,,,,0.6669456958770752,
2,,749,,,,0.6087462306022644,
2,,759,,,,0.6489214301109314,
2,,769,,,,0.5606865882873535,
2,,779,,,,0.6705887317657471,
2,,789,,,,0.6934698224067688,
2,,799,,,,0.6043751835823059,
2,,809,,,,0.5825294852256775,
2,,819,,,,0.646459698677063,
2,,829,,,,0.6099891066551208,
2,,839,,,,0.6288493275642395,
2,,849,,,,0.6656248569488525,
2,,859,,,,0.6164989471435547,
2,,869,,,,0.6253522038459778,
2,,879,,,,0.6582992672920227,
2,,889,,,,0.6735882759094238,
2,,899,,,,0.6442232728004456,
2,,909,,,,0.6293390989303589,
2,,919,,,,0.6038435101509094,
2,,929,,,,0.5869356989860535,
2,,939,,,,0.6142318248748779,
2,,949,,,,0.6442278027534485,
2,,959,,,,0.5925282835960388,
2,,969,,,,0.6410046219825745,
2,,979,,,,0.597822368144989,
2,,989,,,,0.6600552797317505,
2,,999,,,,0.6042927503585815,
2,,1009,,,,0.6216924786567688,
2,,1019,,,,0.6020259857177734,
2,,1029,,,,0.626133143901825,
2,,1039,,,,0.6296973824501038,
2,,1049,,,,0.6127752065658569,
2,,1059,,,,0.607779324054718,
