epoch,lr-AdamW,step,test/mae,test/mse,train/loss_epoch,train/loss_step,val/loss
,0.001,0,,,,,
0,,9,,,,1.017989993095398,
0,,19,,,,0.8385608792304993,
0,,29,,,,0.7841270565986633,
0,,39,,,,0.7220583558082581,
0,,49,,,,0.73089599609375,
0,,59,,,,0.7289485931396484,
0,,69,,,,0.6643305420875549,
0,,79,,,,0.7414910197257996,
0,,89,,,,0.6447429656982422,
0,,99,,,,0.6448619961738586,
0,,109,,,,0.7000266909599304,
0,,119,,,,0.7582166790962219,
0,,129,,,,0.6788118481636047,
0,,139,,,,0.6532293558120728,
0,,149,,,,0.6885345578193665,
0,,159,,,,0.7279418110847473,
0,,169,,,,0.6273313164710999,
0,,179,,,,0.750391960144043,
0,,189,,,,0.64517742395401,
0,,199,,,,0.7207887172698975,
0,,209,,,,0.7202880382537842,
0,,219,,,,0.6892468929290771,
0,,229,,,,0.7260046005249023,
0,,239,,,,0.6044095158576965,
0,,249,,,,0.6347222924232483,
0,,259,,,,0.7218769192695618,
0,,269,,,,0.710133969783783,
0,,279,,,,0.6438767910003662,
0,,289,,,,0.6385348439216614,
0,,299,,,,0.6346147656440735,
0,,309,,,,0.7081832885742188,
0,,319,,,,0.6935431361198425,
0,,329,,,,0.7172749638557434,
0,,339,,,,0.6876896023750305,
0,,349,,,,0.6975560188293457,
0,,359,,,,0.695148229598999,
0,,360,,,,,0.5790877938270569
0,,360,,,0.702234148979187,,
,0.001,361,,,,,
1,,369,,,,0.6806588172912598,
1,,379,,,,0.6737504601478577,
1,,389,,,,0.679628849029541,
1,,399,,,,0.657155454158783,
1,,409,,,,0.623022735118866,
1,,419,,,,0.6077707409858704,
1,,429,,,,0.617038905620575,
1,,439,,,,0.6263989806175232,
1,,449,,,,0.659638524055481,
1,,459,,,,0.5922524929046631,
1,,469,,,,0.600338876247406,
1,,479,,,,0.6435357928276062,
1,,489,,,,0.7143361568450928,
1,,499,,,,0.6239370107650757,
1,,509,,,,0.5945574641227722,
1,,519,,,,0.6657659411430359,
1,,529,,,,0.6203650832176208,
1,,539,,,,0.6285651326179504,
1,,549,,,,0.6816475987434387,
1,,559,,,,0.6433781981468201,
1,,569,,,,0.7195090651512146,
1,,579,,,,0.6611279845237732,
1,,589,,,,0.6090149879455566,
1,,599,,,,0.6673242449760437,
1,,609,,,,0.6890931725502014,
1,,619,,,,0.6127198934555054,
1,,629,,,,0.5977742075920105,
1,,639,,,,0.5504488945007324,
1,,649,,,,0.6195747256278992,
1,,659,,,,0.6174361705780029,
1,,669,,,,0.5711857676506042,
1,,679,,,,0.6078627109527588,
1,,689,,,,0.5675681829452515,
1,,699,,,,0.6591376662254333,
1,,709,,,,0.5536141395568848,
1,,719,,,,0.6389324069023132,
1,,721,,,,,0.5666995048522949
1,,721,,,0.6399088501930237,,
,0.001,722,,,,,
2,,729,,,,0.6100676655769348,
2,,739,,,,0.6069660186767578,
2,,749,,,,0.5869961380958557,
2,,759,,,,0.6078049540519714,
2,,769,,,,0.5928126573562622,
2,,779,,,,0.6074585318565369,
2,,789,,,,0.6499695181846619,
