epoch,lr-AdamW,step,test/mae,test/mse,train/loss_epoch,train/loss_step,val/loss
,0.0001,0,,,,,
0,,9,,,,1.3076571226119995,
0,,19,,,,1.1421606540679932,
0,,29,,,,1.1238582134246826,
0,,39,,,,1.097168207168579,
0,,49,,,,1.0997978448867798,
0,,59,,,,0.9907523989677429,
0,,69,,,,0.9717998504638672,
0,,79,,,,1.012160062789917,
0,,89,,,,0.8729829788208008,
0,,99,,,,0.8290403485298157,
0,,109,,,,0.914720356464386,
0,,119,,,,0.8947761058807373,
0,,129,,,,0.8356409072875977,
0,,139,,,,0.8051536679267883,
0,,149,,,,0.869500458240509,
0,,159,,,,0.8585098385810852,
0,,169,,,,0.7880959510803223,
0,,179,,,,0.8750369548797607,
0,,189,,,,0.7563316822052002,
0,,199,,,,0.8841927647590637,
0,,209,,,,0.8418020606040955,
0,,219,,,,0.8182463049888611,
0,,229,,,,0.7906026840209961,
0,,239,,,,0.7117054462432861,
0,,249,,,,0.7551031112670898,
0,,259,,,,0.8012874722480774,
0,,269,,,,0.8415017127990723,
0,,279,,,,0.7413763999938965,
0,,289,,,,0.7483962178230286,
0,,299,,,,0.7230270504951477,
0,,309,,,,0.752068042755127,
0,,319,,,,0.7494444847106934,
0,,329,,,,0.7891268730163574,
0,,339,,,,0.7632932066917419,
0,,349,,,,0.789084255695343,
0,,359,,,,0.7860627174377441,
0,,360,,,,,0.5320100784301758
0,,360,,,0.8701907992362976,,
,0.0001,361,,,,,
1,,369,,,,0.7399360537528992,
1,,379,,,,0.7214844822883606,
1,,389,,,,0.7589099407196045,
1,,399,,,,0.6727294921875,
1,,409,,,,0.711113691329956,
1,,419,,,,0.6897209286689758,
1,,429,,,,0.6962512135505676,
1,,439,,,,0.6905694603919983,
1,,449,,,,0.7298948764801025,
1,,459,,,,0.673636257648468,
1,,469,,,,0.6532514691352844,
1,,479,,,,0.68507319688797,
1,,489,,,,0.7352023124694824,
1,,499,,,,0.6856961250305176,
1,,509,,,,0.655796229839325,
1,,519,,,,0.6829009652137756,
1,,529,,,,0.6861390471458435,
1,,539,,,,0.6894591450691223,
1,,549,,,,0.7150227427482605,
1,,559,,,,0.6657429337501526,
1,,569,,,,0.7818155884742737,
1,,579,,,,0.6708324551582336,
1,,589,,,,0.6408295035362244,
1,,599,,,,0.7149748802185059,
1,,609,,,,0.7263212203979492,
1,,619,,,,0.6681621670722961,
1,,629,,,,0.6491072177886963,
1,,639,,,,0.5788702368736267,
1,,649,,,,0.6496289372444153,
1,,659,,,,0.6662682890892029,
1,,669,,,,0.6074469089508057,
1,,679,,,,0.6374793648719788,
1,,689,,,,0.563697099685669,
1,,699,,,,0.690650999546051,
1,,709,,,,0.6044653058052063,
1,,719,,,,0.6423287987709045,
1,,721,,,,,0.5395135283470154
1,,721,,,0.6897661089897156,,
,0.0001,722,,,,,
2,,729,,,,0.6011608242988586,
2,,739,,,,0.6271073818206787,
2,,749,,,,0.6531029343605042,
2,,759,,,,0.6294851899147034,
2,,769,,,,0.6127248406410217,
2,,779,,,,0.6245853304862976,
2,,789,,,,0.651661217212677,
2,,799,,,,0.665063202381134,
2,,809,,,,0.6714162826538086,
2,,819,,,,0.6422908306121826,
2,,829,,,,0.6338387131690979,
2,,839,,,,0.5927732586860657,
2,,849,,,,0.6737785339355469,
2,,859,,,,0.6501876711845398,
2,,869,,,,0.5671252608299255,
2,,879,,,,0.6370539665222168,
2,,889,,,,0.6508471369743347,
2,,899,,,,0.6867403984069824,
2,,909,,,,0.6000064015388489,
2,,919,,,,0.5696805715560913,
2,,929,,,,0.6142975687980652,
2,,939,,,,0.6722865700721741,
2,,949,,,,0.6265209317207336,
2,,959,,,,0.6008182168006897,
2,,969,,,,0.6241428256034851,
2,,979,,,,0.623174250125885,
2,,989,,,,0.651266872882843,
