epoch,lr-AdamW,step,test/mae,test/mse,train/loss_epoch,train/loss_step,val/loss
,0.0001,0,,,,,
0,,9,,,,1.3020697832107544,
0,,19,,,,1.3017315864562988,
0,,29,,,,1.2545584440231323,
0,,39,,,,1.3065608739852905,
0,,49,,,,1.2360565662384033,
0,,59,,,,1.1803183555603027,
0,,69,,,,1.065708875656128,
0,,79,,,,1.1404253244400024,
0,,89,,,,1.0448670387268066,
0,,99,,,,1.097541332244873,
0,,109,,,,1.1472079753875732,
0,,119,,,,1.0334678888320923,
0,,129,,,,1.0848007202148438,
0,,139,,,,1.1317163705825806,
0,,149,,,,1.0726463794708252,
0,,159,,,,1.0264110565185547,
0,,169,,,,1.0502063035964966,
0,,179,,,,0.9976017475128174,
0,,189,,,,1.0253452062606812,
0,,199,,,,0.9734739661216736,
0,,209,,,,0.9320168495178223,
0,,219,,,,0.9707747101783752,
0,,229,,,,0.9089283347129822,
0,,239,,,,0.9175813794136047,
0,,249,,,,0.8391550183296204,
0,,259,,,,0.8704671263694763,
0,,269,,,,0.9232253432273865,
0,,279,,,,0.8842914700508118,
0,,289,,,,0.854754626750946,
0,,299,,,,0.8544126152992249,
0,,309,,,,0.8813228607177734,
0,,319,,,,0.8939936757087708,
0,,329,,,,0.9451187252998352,
0,,339,,,,0.892615795135498,
0,,349,,,,0.9004177451133728,
0,,359,,,,0.7809168696403503,
0,,360,,,,,0.6102027893066406
0,,360,,,1.0354937314987183,,
,0.0001,361,,,,,
1,,369,,,,0.8577682971954346,
1,,379,,,,0.8174453377723694,
1,,389,,,,0.817215621471405,
1,,399,,,,0.7761546969413757,
1,,409,,,,0.8229217529296875,
1,,419,,,,0.7882141470909119,
1,,429,,,,0.7680971622467041,
1,,439,,,,0.7534025311470032,
1,,449,,,,0.8392170071601868,
1,,459,,,,0.8030760288238525,
1,,469,,,,0.7655951380729675,
1,,479,,,,0.8057208061218262,
1,,489,,,,0.7523800730705261,
1,,499,,,,0.7813088297843933,
1,,509,,,,0.7813021540641785,
1,,519,,,,0.7320883870124817,
1,,529,,,,0.7961937785148621,
1,,539,,,,0.7380416989326477,
1,,549,,,,0.7659481167793274,
1,,559,,,,0.7279967665672302,
1,,569,,,,0.7612873911857605,
1,,579,,,,0.7160878777503967,
1,,589,,,,0.8041589856147766,
1,,599,,,,0.7592329382896423,
1,,609,,,,0.727270781993866,
